,pop_est,continent,name,iso_a3,gdp_md_est,geometry,Total cases
0,35623680,North America,Canada,CAN,1674000.0,"MULTIPOLYGON (((-122.84 49.00000000000011, -122.97421 49.00253777777778, -124.91024 49.98456, -125.62461 50.41656, -127.43561 50.83061, -127.99276 51.71583, -127.85032 52.32961, -129.12979 52.75538, -129.30523 53.56159, -130.51497 54.28757, -130.5361089527368 54.80275447679924, -130.53611 54.80278000000001, -129.98 55.285, -130.00778 55.91583000000008, -131.70781 56.55212, -132.73042 57.69289000000001, -133.35556 58.41028000000001, -134.27111 58.86111000000005, -134.9450000000001 59.2705600000001, -135.47583 59.78778000000001, -136.47972 59.46389000000005, -137.4525 58.905, -138.34089 59.56211, -139.039 60, -140.013 60.27682000000001, -140.99778 60.30639000000001, -140.9925 66.00003000000001, -140.986 69.712, -140.985987610376 69.71199839952635, -139.12052 69.47102, -137.54636 68.99002, -136.50358 68.89803999999999, -135.62576 69.31512000000001, -134.41464 69.62743, -132.92925 69.50534, -131.43136 69.94450999999999, -129.79471 70.19369, -129.10773 69.77927000000001, -128.36156 70.01286, -128.13817 70.48384, -127.44712 70.37721000000001, -125.75632 69.48058, -124.42483 70.1584, -124.28968 69.39968999999999, -123.06108 69.56372, -122.6835 69.85553, -121.47226 69.79778, -119.94288 69.37786, -117.60268 69.01128, -116.22643 68.84151, -115.2469 68.90591000000001, -113.89794 68.3989, -115.30489 67.90261000000001, -113.49727 67.68815000000001, -110.798 67.80611999999999, -109.94619 67.98104000000001, -108.8802 67.38144, -107.79239 67.88736, -108.81299 68.31164, -108.16721 68.65392, -106.95 68.7, -106.15 68.8, -105.34282 68.56122000000001, -104.33791 68.018, -103.22115 68.09775, -101.45433 67.64689, -99.90195 67.80566, -98.4432 67.78165, -98.5586 68.40394000000001, -97.66948000000001 68.57864000000001, -96.11991 68.23939, -96.12588 67.29338, -95.48943 68.0907, -94.685 68.06383, -94.23282000000002 69.06903000000001, -95.30408 69.68571, -96.47131 70.08976, -96.39115 71.19482000000001, -95.2088 71.92053, -93.88997000000001 71.76015, -92.87818 71.31869, -91.51964000000001 70.19129000000001, -92.40692000000001 69.69997000000001, -90.5471 69.49766, -90.55151000000001 68.47499000000001, -89.21514999999999 69.25873, -88.01966 68.61508000000001, -88.31748999999999 67.87338000000001, -87.35017000000001 67.19871999999999, -86.30606999999999 67.92146, -85.57664 68.78456, -85.52197 69.88211, -84.10081000000001 69.80539, -82.62258 69.65826, -81.28043000000001 69.16202000000001, -81.22019999999999 68.66567000000001, -81.96436000000001 68.13253, -81.25928 67.59716, -81.38653000000001 67.11078000000001, -83.34456 66.41154, -84.73542 66.2573, -85.76943 66.55833, -86.06760000000001 66.05625000000001, -87.03143 65.21297, -87.32324 64.77563000000001, -88.48296000000001 64.09897000000001, -89.91444 64.03273, -90.70398 63.61017, -90.77004000000001 62.96021, -91.93342 62.83508, -93.15698 62.02469000000001, -94.24153 60.89865, -94.62930999999999 60.11021, -94.6846 58.94882, -93.21502000000001 58.78212, -92.76462000000001 57.84571, -92.29702999999999 57.08709, -90.89769 57.28468, -89.03953 56.85172, -88.03978000000001 56.47162, -87.32420999999999 55.99914, -86.07120999999999 55.72383, -85.01181000000001 55.30260000000001, -83.36055 55.24489, -82.27285000000001 55.14832, -82.43620000000001 54.28227, -82.12502000000001 53.27703, -81.40075 52.15788000000001, -79.91289 51.20842, -79.14301 51.53393000000001, -78.60191 52.56208, -79.12421000000001 54.14145, -79.82958000000001 54.66772, -78.22874 55.13645, -77.0956 55.83741, -76.54137 56.53423000000001, -76.62319000000001 57.20263, -77.30226 58.05209, -78.51688 58.80458, -77.33676 59.85261000000001, -77.77272000000001 60.75788000000001, -78.10687 62.31964000000001, -77.41067 62.55053, -75.69621000000001 62.2784, -74.6682 62.18111, -73.83988000000001 62.4438, -72.90853 62.10507, -71.67708 61.52535, -71.37369000000001 61.13717, -69.59041999999999 61.06141, -69.62033 60.22125, -69.28790000000001 58.95736, -68.37455 58.80106, -67.64976 58.21206, -66.20178 58.76731, -65.24517 59.87071, -64.58352000000001 60.33558, -63.80475000000001 59.44260000000001, -62.50236 58.16708, -61.39655 56.96745000000001, -61.79866000000001 56.33945, -60.46853 55.77547999999999, -59.56962 55.20407, -57.97508 54.94549000000001, -57.3332 54.6265, -56.93689 53.78032, -56.15811 53.64749, -55.75632 53.27036, -55.68338 52.14664, -56.40916000000001 51.77070000000001, -57.12691 51.41972000000001, -58.77482 51.0643, -60.03309000000001 50.24277, -61.72366 50.08046, -63.86251 50.29099, -65.36331 50.2982, -66.39905 50.22897, -67.23631 49.51156, -68.51114 49.06836000000001, -69.95362 47.74488, -71.10458 46.82171, -70.25521999999999 46.98605999999999, -68.65000000000001 48.3, -66.55243 49.1331, -65.05625999999999 49.23278000000001, -64.17099 48.74248, -65.11545000000001 48.07085, -64.79854 46.99297, -64.47219 46.23849000000001, -63.17329000000001 45.73902, -61.52072 45.88377000000001, -60.51815000000001 47.00793, -60.44860000000001 46.28264, -59.80287 45.9204, -61.03988 45.26524999999999, -63.25471 44.67014, -64.24656 44.26553000000001, -65.36406000000001 43.54523, -66.1234 43.61867, -66.16173000000001 44.46512, -64.42549 45.29204, -66.02605000000001 45.25931, -67.13741 45.13753, -67.79134000000001 45.70281000000001, -67.79046000000001 47.06636, -68.23444000000001 47.35485999999997, -68.90500000000003 47.18500000000006, -69.237216 47.447781, -69.99997 46.69307, -70.30500000000001 45.915, -70.66 45.46, -71.08482000000004 45.30524000000014, -71.405 45.255, -71.50506 45.0082, -73.34783 45.00738, -74.86700000000002 45.0004800000001, -75.31821000000001 44.81645, -76.375 44.09631, -76.50000000000001 44.01845889375865, -76.82003414580558 43.62878428809375, -77.7378850979577 43.62905558936328, -78.72027991404235 43.62508942318493, -79.17167355011186 43.46633942318426, -79.01000000000001 43.27, -78.92 42.965, -78.93936214874375 42.86361135514798, -80.24744767934794 42.36619985612255, -81.27774654816716 42.20902598730682, -82.43927771679159 41.67510508886733, -82.69008928092023 41.67510508886733, -83.02981014680699 41.83279572200598, -83.14199968131264 41.97568105729287, -83.12 42.08, -82.90000000000001 42.43, -82.42999999999999 42.98, -82.13764238150395 43.57108755143997, -82.33776312543114 44.44000000000005, -82.55092464875821 45.34751658790543, -83.59285071484311 45.81689362241252, -83.46955074739469 45.99468638771253, -83.61613094759059 46.11692698829901, -83.89076534700574 46.11692698829901, -84.09185126416151 46.27541860613826, -84.14211951367341 46.51222585711571, -84.33670000000001 46.40877, -84.60490000000004 46.43959999999998, -84.54374874544584 46.53868419044915, -84.77923824739992 46.63710195574902, -84.8760798815149 46.90008331968238, -85.65236324740341 47.22021881773051, -86.46199083122826 47.553338019392, -87.43979262330028 47.94, -88.37811418328671 48.30291758889371, -89.27291744663665 48.01980825458281, -89.60000000000002 48.0100000000001, -90.83 48.27, -91.64 48.14, -92.61000000000001 48.44999999999993, -93.63087000000002 48.60926000000001, -94.32914000000001 48.67074, -94.64 48.84, -94.81758000000002 49.38905, -95.15609000000001 49.38425000000001, -95.15906950917206 49, -97.2287200000048 49.0007, -100.65 49.00000000000011, -104.04826 48.99986000000007, -107.05 49, -110.05 49, -113 49, -116.04818 49, -117.03121 49, -120 49.00000000000011, -122.84 49.00000000000011)), ((-83.99367000000001 62.4528, -83.25048 62.91409, -81.87699000000001 62.90458, -81.89825 62.7108, -83.06857000000001 62.15922, -83.77462000000001 62.18231, -83.99367000000001 62.4528)), ((-79.77583312988281 72.8029022216797, -80.87609863281251 73.33318328857422, -80.83388519287111 73.69318389892578, -80.35305786132812 73.75971984863281, -78.06443786621094 73.65193176269531, -76.34 73.10268498995305, -76.25140380859375 72.82638549804688, -77.31443786621094 72.85554504394531, -78.39167022705078 72.87665557861328, -79.4862518310547 72.74220275878906, -79.77583312988281 72.8029022216797)), ((-80.315395 62.08556500000001, -79.92939 62.3856, -79.52002 62.36371, -79.26582000000001 62.158675, -79.65752000000001 61.63308, -80.09956000000001 61.71810000000001, -80.36215 62.01649, -80.315395 62.08556500000001)), ((-93.61275590694046 74.97999726022438, -94.15690873897391 74.59234650338688, -95.60868058956564 74.66686391875176, -96.82093217648455 74.92762319609658, -96.28858740922982 75.37782827422338, -94.85081987178917 75.64721751576089, -93.97774654821797 75.29648956979595, -93.61275590694046 74.97999726022438)), ((-93.84000301794399 77.51999726023455, -94.29560828324529 77.49134267852868, -96.16965410031007 77.55511139597685, -96.43630449093614 77.83462921824362, -94.42257727738641 77.82000478790501, -93.7206562975659 77.63433136668031, -93.84000301794399 77.51999726023455)), ((-96.75439876990876 78.76581268992702, -95.5592779202946 78.41831452098033, -95.83029496944934 78.05694122996324, -97.30984290239799 77.85059723582181, -98.12428931353404 78.08285696075761, -98.55286780474668 78.45810537384507, -98.63198442258553 78.87193024363837, -97.33723141151266 78.83198436147676, -96.75439876990876 78.76581268992702)), ((-88.15035030796028 74.39230703398503, -89.7647220527584 74.51555532500116, -92.42244096552946 74.83775788034099, -92.76828548864282 75.38681997344214, -92.88990597204175 75.88265534128267, -93.89382402217599 76.31924367950056, -95.9624574450358 76.4413809272224, -97.12137895382951 76.7510777859476, -96.74512285031237 77.16138865834507, -94.68408586299944 77.09787832305837, -93.57392106807313 76.77629588490605, -91.6050231595366 76.77851797149459, -90.74184587274929 76.44959747995681, -90.96966142450802 76.07401317005947, -89.82223792189926 75.84777374948565, -89.18708289259985 75.61016551380762, -87.83827633334965 75.56618886992725, -86.37919226758864 75.48242137318211, -84.78962521029058 75.69920400664653, -82.75344458691006 75.78431509063124, -81.12853084992436 75.71398346628199, -80.05751095245915 75.33684886341591, -79.83393286814837 74.92312734648716, -80.45777075877587 74.65730377877777, -81.94884253612557 74.44245901152432, -83.22889360221143 74.56402781849094, -86.09745235873332 74.41003205026117, -88.15035030796028 74.39230703398503)), ((-111.2644433256309 78.15295604116154, -109.8544518705471 77.99632477488488, -110.186938035913 77.69701487905034, -112.0511911690585 77.4092288276169, -113.5342789376191 77.73220652944111, -112.7245867582539 78.05105011668196, -111.2644433256309 78.15295604116154)), ((-110.963660651476 78.80444082306521, -109.6631457182026 78.60197256134565, -110.8813142566189 78.40691986765997, -112.5420914376152 78.40790171987349, -112.5258908760916 78.55055451121522, -111.5000103422334 78.8499935981305, -110.963660651476 78.80444082306521)), ((-55.60021826844206 51.31707469339794, -56.13403581401709 50.68700979267928, -56.79588172059528 49.81230866149089, -56.14310502788433 50.15011749938286, -55.471492275603 49.93581533466846, -55.82240108908096 49.58712860777905, -54.93514258484564 49.3130109726868, -54.47377539734379 49.55669118915912, -53.47654944519137 49.24913890237404, -53.78601375997125 48.51678050393362, -53.08613399922626 48.68780365660358, -52.95864824076222 48.15716421161447, -52.64809872090421 47.53554840757552, -53.06915829121839 46.65549876564492, -53.521456264853 46.61829173439477, -54.17893551290251 46.80706574155698, -53.9618686590605 47.62520701760193, -54.24048214376214 47.75227936460765, -55.40077307801157 46.88499380145313, -55.99748084168583 46.91972036395327, -55.29121904155279 47.38956248635099, -56.25079871278059 47.63254507098738, -57.32522925477708 47.57280711525797, -59.26601518414682 47.60334788674247, -59.41949418805368 47.89945384377489, -58.79658647320744 48.25152537697942, -59.23162451845657 48.52318838153781, -58.3918049790652 49.12558055276418, -57.35868974468606 50.71827403421587, -56.73865007183203 51.28743825947855, -55.87097693543532 51.63209422464921, -55.40697424988659 51.5882726100657, -55.60021826844206 51.31707469339794)), ((-83.88262630891977 65.10961782496354, -82.78757687043883 64.76669302027467, -81.64201371939259 64.45513580998697, -81.55344031444432 63.97960928003714, -80.81736121287886 64.057485663501, -80.10345130076664 63.72598135034862, -80.99101986359572 63.41124603947496, -82.54717810741704 63.65172231714521, -83.10879757356511 64.10187571883971, -84.10041663281388 63.569711819098, -85.52340471061905 63.05237905542405, -85.8667687649824 63.63725291610349, -87.22198320183678 63.54123810490519, -86.35275977247133 64.0358332383707, -86.2248864407651 64.82291697860823, -85.88384782585486 65.7387783881171, -85.16130794954989 65.6572846543928, -84.97576371940592 65.21751821558898, -84.46401201041949 65.37177236598022, -83.88262630891977 65.10961782496354)), ((-78.77063859731078 72.35217316353418, -77.8246239895596 72.74961660429098, -75.60584469267573 72.2436784939374, -74.228616095665 71.76714427355789, -74.09914079455771 71.33084015571758, -72.24222571479768 71.55692454699452, -71.20001542833518 70.92001251899718, -68.7860542466849 70.52502370877427, -67.91497046575694 70.12194753689765, -66.9690333726542 69.18608734809182, -68.8051228502006 68.72019847276444, -66.44986609563389 68.06716339789203, -64.86231441919524 67.84753856065159, -63.42493445499679 66.92847321234059, -61.8519813706806 66.86212067327783, -62.16317684594226 66.16025136988962, -63.91844438338418 64.99866852483289, -65.14886023625368 65.42603261988667, -66.72121904159852 66.38804108343219, -68.01501603867401 66.26272573512439, -68.14128740097919 65.68978913030439, -67.08964616562342 65.10845510523696, -65.73208045109976 64.64840566675856, -65.32016760930125 64.38273712834605, -64.66940629744968 63.39292674422749, -65.01380388045888 62.67418508569598, -66.27504472519048 62.94509878198612, -68.7831862046927 63.74567007105183, -67.36968075221309 62.88396556258484, -66.32829728866726 62.28007477482201, -66.16556820338015 61.93089712182582, -68.87736650254465 62.33014923771282, -71.02343705919385 62.91070811629588, -72.23537858751902 63.39783600529522, -71.88627844917127 63.67998932560887, -73.37830624051838 64.19396312118384, -74.83441891142263 64.6790756293238, -74.81850257027673 64.38909332951793, -77.70997982452008 64.22954234481678, -78.5559488593542 64.57290639918013, -77.89728105336198 65.30919220647475, -76.01827429879717 65.32696889918314, -73.95979529488268 65.45476471624094, -74.29388342964964 65.81177134872938, -73.94491248238262 66.31057811142666, -72.65116716173942 67.28457550726391, -72.92605994331605 67.72692576768235, -73.31161780464572 68.06943716091287, -74.84330725777684 68.55462718370127, -76.86910091826672 68.89473562283025, -76.22864905465738 69.14776927354741, -77.28736996123715 69.76954010688321, -78.1686339993266 69.82648753526887, -78.95724219431673 70.16688019477543, -79.49245500356366 69.87180776638884, -81.30547095409176 69.74318512641436, -84.94470618359851 69.96663401964442, -87.06000342481789 70.26000112576538, -88.68171322300148 70.4107412787608, -89.51341956252303 70.76203766548095, -88.46772111688082 71.21818553332132, -89.88815121128755 71.22255219184997, -90.20516028518205 72.23507436796079, -89.436576707705 73.12946421985238, -88.40824154331287 73.53788890247121, -85.82615108920098 73.80381582304518, -86.56217851433412 73.15744700793844, -85.77437130404454 72.53412588163387, -84.85011247428822 73.34027822538708, -82.31559017610101 73.7509508328106, -80.60008765330768 72.71654368762417, -80.74894161652443 72.06190664335072, -78.77063859731078 72.35217316353418)), ((-94.50365759965237 74.13490672473922, -92.42001217321173 74.10002513294221, -90.50979285354263 73.85673248971206, -92.00396521682987 72.96624420845852, -93.19629553910026 72.77199249947334, -94.26904659704726 72.02459625923599, -95.40985551632266 72.06188080513458, -96.03374508338244 72.94027680123183, -96.01826799191102 73.43742991809582, -95.49579342322404 73.86241689726417, -94.50365759965237 74.13490672473922)), ((-122.854924486159 76.11654287383568, -122.8549252936033 76.11654287383568, -121.1575353603282 76.86450755482828, -119.1039389718211 77.51221995717462, -117.570130784966 77.4983189968881, -116.1985865955074 77.64528677032619, -116.3358133614584 76.87696157501061, -117.1060505847688 76.53003184681911, -118.0404121570382 76.48117178008714, -119.8993175868857 76.053213406062, -121.4999950771265 75.90001862253276, -122.854924486159 76.11654287383568)), ((-132.7100078844313 54.04000931542356, -131.7499895840033 54.12000438090922, -132.049480347351 52.98462148702447, -131.1790425218266 52.18043284769828, -131.577829549823 52.18237071390928, -132.1804284267785 52.6397071396924, -132.5499924323138 53.10001496033215, -133.0546111787555 53.41146881775541, -133.2396644827927 53.85108022726234, -133.1800040417117 54.16997549093531, -132.7100078844313 54.04000931542356)), ((-105.4922891914932 79.30159393992916, -103.5292823962379 79.16534902619163, -100.8251580472688 78.80046173777872, -100.0601918200522 78.32475434031589, -99.67093909381364 77.90754466420744, -101.303940192453 78.01898489044486, -102.949808722733 78.34322866486023, -105.1761327787315 78.3803323432458, -104.2104294502771 78.67742015249176, -105.4195804512585 78.91833567983649, -105.4922891914932 79.30159393992916)), ((-123.5100015875512 48.51001089130341, -124.0128907883995 48.37084625914139, -125.6550127773384 48.8250045843385, -125.9549944667928 49.17999583596759, -126.8500044358719 49.53000031188043, -127.0299934495444 49.81499583597008, -128.0593363043662 49.9949590114266, -128.4445841071021 50.5391376816761, -128.3584136562555 50.77064809834371, -127.3085810960299 50.55257355407196, -126.6950009772123 50.40090322529539, -125.7550066738232 50.29501821552935, -125.4150015875588 49.95000051533259, -124.9207681891193 49.47527497008338, -123.9225087083211 49.06248362893581, -123.5100015875512 48.51001089130341)), ((-121.53788 74.44893000000002, -120.10978 74.24135000000001, -117.5556399999999 74.18576999999993, -116.58442 73.89607000000007, -115.51081 73.47519, -116.76794 73.22291999999999, -119.22 72.51999999999998, -120.46 71.82000000000005, -120.46 71.38360179308756, -123.09219 70.90164000000004, -123.62 71.34000000000009, -125.9289487374734 71.86868846301138, -125.4999999999999 72.29226081179502, -124.80729 73.02255999999994, -123.9399999999999 73.68000000000012, -124.91775 74.29275000000013, -121.53788 74.44893000000002)), ((-107.81943 75.84552000000001, -106.92893 76.01282, -105.881 75.96940000000001, -105.70498 75.47951, -106.31347 75.00527, -109.7 74.85000000000001, -112.22307 74.41696, -113.74381 74.39427000000001, -113.87135 74.72029000000001, -111.79421 75.16250000000001, -116.31221 75.04343, -117.7104 75.2222, -116.34602 76.19903000000001, -115.40487 76.47887, -112.59056 76.14134, -110.81422 75.54919, -109.0671 75.47321000000001, -110.49726 76.42982000000001, -109.5811 76.79416999999999, -108.54859 76.67832000000001, -108.21141 76.20168000000001, -107.81943 75.84552000000001)), ((-106.5225899999999 73.07601, -105.40246 72.67259000000007, -104.77484 71.69840000000011, -104.4647599999999 70.99297000000007, -102.78537 70.49776000000003, -100.9807799999999 70.02431999999999, -101.0892899999999 69.58447000000012, -102.7311599999999 69.50402000000003, -102.09329 69.11962000000011, -102.43024 68.75281999999999, -104.24 68.91000000000008, -105.96 69.18000000000012, -107.12254 69.11922000000004, -108.9999999999999 68.78000000000003, -111.5341488752002 68.63005915681794, -113.3132000000001 68.53553999999997, -113.8549599999999 69.00744000000009, -115.22 69.28000000000009, -116.10794 69.16821000000004, -117.34 69.96000000000009, -116.67473 70.06655000000001, -115.13112 70.23730000000006, -113.72141 70.1923700000001, -112.4161 70.36637999999999, -114.35 70.60000000000002, -116.48684 70.52044999999998, -117.9048 70.54056000000014, -118.43238 70.90920000000006, -116.11311 71.30917999999997, -117.65568 71.29520000000002, -119.40199 71.55858999999998, -118.56267 72.30785000000003, -117.8664199999999 72.70594000000006, -115.18909 73.31459000000012, -114.1671699999999 73.1214500000001, -114.66634 72.65277000000009, -112.4410199999999 72.95540000000011, -111.05039 72.45040000000006, -109.9203499999999 72.96113000000008, -109.00654 72.63335000000001, -108.18835 71.65089, -107.68599 72.06548000000009, -108.39639 73.08953000000008, -107.51645 73.23597999999998, -106.5225899999999 73.07601)), ((-100.43836 72.70588000000001, -101.54 73.36, -100.35642 73.84389, -99.16387 73.63339000000001, -97.38 73.76000000000001, -97.12 73.47, -98.05359 72.99052, -96.54000000000001 72.56, -96.72000000000001 71.66, -98.35966000000001 71.27284999999999, -99.32286000000001 71.35639, -100.01482 71.73827, -102.5 72.51000000000001, -102.48 72.83000000000001, -100.43836 72.70588000000001)), ((-106.6 73.60000000000001, -105.26 73.64, -104.5 73.42, -105.38 72.76000000000001, -106.94 73.46000000000001, -106.6 73.60000000000001)), ((-98.50000000000001 76.72, -97.735585 76.25656000000001, -97.70441500000001 75.74344000000001, -98.16000000000001 75, -99.80874 74.89744, -100.88366 75.05736, -100.86292 75.64075, -102.50209 75.5638, -102.56552 76.3366, -101.48973 76.30537, -99.98349 76.64634, -98.57699 76.58859, -98.50000000000001 76.72)), ((-96.01644 80.60233000000001, -95.32345000000001 80.90729, -94.29843 80.97727, -94.73542 81.20646000000002, -92.40983999999999 81.25739000000003, -91.13288999999999 80.72345000000003, -89.45000000000002 80.50932203389831, -87.81 80.32000000000001, -87.02000000000001 79.66000000000001, -85.81435 79.3369, -87.18755999999999 79.0393, -89.03535000000001 78.28722999999999, -90.80436 78.21533000000001, -92.87669000000001 78.34333000000001, -93.95116000000002 78.75099, -93.93574 79.11373, -93.14524 79.3801, -94.974 79.37248, -96.07614000000001 79.70502, -96.70972 80.15777, -96.01644 80.60233000000001)), ((-91.58702000000001 81.89429000000001, -90.10000000000001 82.08500000000004, -88.93227 82.11751000000001, -86.97024 82.27961000000001, -85.5 82.65227345805702, -84.26000500000001 82.60000000000001, -83.18000000000001 82.31999999999999, -82.42 82.86000000000001, -81.09999999999999 83.02, -79.30664 83.13056, -76.25 83.17205882352941, -75.71878000000001 83.06404000000002, -72.83153 83.23324000000001, -70.66576500000001 83.16978075838284, -68.50000000000001 83.10632151676572, -65.82735 83.02801000000001, -63.68 82.90000000000001, -61.85 82.62860000000002, -61.89388 82.36165000000001, -64.334 81.92775000000002, -66.75342000000001 81.72527000000001, -67.65755 81.50141000000001, -65.48031 81.50657000000002, -67.84 80.90000000000003, -69.4697 80.61683000000001, -71.18000000000001 79.8, -73.2428 79.63415000000001, -73.88000000000001 79.43016220480206, -76.90773 79.32309000000001, -75.52924 79.19766000000001, -76.22046 79.01907, -75.39345 78.52581000000001, -76.34354 78.18296000000001, -77.88851000000001 77.89991000000001, -78.36269 77.50859000000001, -79.75951000000001 77.20967999999999, -79.61965000000001 76.98336, -77.91089000000001 77.02204500000001, -77.88911 76.77795500000001, -80.56125 76.17812000000001, -83.17439 76.45403, -86.11184 76.29901000000001, -87.60000000000001 76.42, -89.49068 76.47239, -89.6161 76.95213000000001, -87.76739000000001 77.17833, -88.26000000000001 77.90000000000001, -87.65000000000001 77.97022222222223, -84.97633999999999 77.53873, -86.34 78.18000000000001, -87.96191999999999 78.37181, -87.15198000000001 78.75867, -85.37868 78.99690000000001, -85.09495 79.34543000000001, -86.50734 79.73624, -86.93179000000001 80.25145000000001, -84.19844000000001 80.20836, -83.40869565217389 80.10000000000001, -81.84823 80.46442, -84.09999999999999 80.58, -87.59895 80.51627000000001, -89.36663 80.85569000000001, -90.2 81.26000000000001, -91.36786000000001 81.5531, -91.58702000000001 81.89429000000001)), ((-75.21597 67.44425, -75.86588 67.14886, -76.98687 67.09873, -77.2364 67.58809000000001, -76.81166 68.14856, -75.89521000000001 68.28721, -75.11449999999999 68.01035999999999, -75.10333 67.58202, -75.21597 67.44425)), ((-96.25740120380055 69.49003035832177, -95.64768120380054 69.10769035832178, -96.26952120380055 68.75704035832177, -97.61740120380055 69.06003035832177, -98.43180120380055 68.95070035832177, -99.79740120380055 69.40003035832177, -98.91740120380055 69.71003035832177, -98.21826120380055 70.14354035832177, -97.15740120380055 69.86003035832177, -96.55740120380055 69.68003035832177, -96.25740120380055 69.49003035832177)), ((-64.51912 49.87304, -64.17322 49.95718, -62.85829 49.70641, -61.83558499999999 49.28855, -61.80630499999999 49.10506000000001, -62.29318 49.08717, -63.58926 49.40069, -64.51912 49.87304)), ((-64.01486 47.03601, -63.6645 46.55001, -62.9393 46.41587, -62.01208 46.44314, -62.50391 46.03339, -62.87433 45.96818, -64.14280000000001 46.39265, -64.39261 46.72747, -64.01486 47.03601)))",1486437
